status_id,permalink,created_time,share_text,image_text_py,image_text_ms,ms_cv_caption,clarifai_tags,clarifai_tags_prob,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1728987117401723,https://www.facebook.com/1405630409737397_1728987117401723,27/02/2017 16:00,I'm going to need some help getting up.,"before eating at abuela's house
after eating at abuela's house","before eating at abuela's house
after eating at abuela's house",a photo of a bird,"horizontal,bird,nature,hand,wildlife,little,animal,woman,outdoors,no person,business,care,finch,love,isolated,sit,songbird,health,side view,hungry","0.9858826,0.98396355,0.9716132,0.94887125,0.93762887,0.9313514,0.8977126,0.8697846,0.8536509,0.8088076,0.770221,0.7569285,0.73195446,0.7293302,0.7240704,0.70991975,0.6770928,0.67498803,0.6748419,0.67116606",0,1,0,,,
1405630409737397_1787641651536269,https://www.facebook.com/1405630409737397_1787641651536269,20/06/2017 0:00,"Slightly more dangerous, but more entertaining.","before fidget spinners
there were these...","before fidget spinners
there were these...",a display in a store,"balance,nature,horizontal,growth,outdoors,no person,hanging,vertical,bright,little,disjunct,flora,rope,summer,people,woman,business,man,leaf,paper","0.97021127,0.9599482,0.93679404,0.93204033,0.92881775,0.9111505,0.8856584,0.88237464,0.8681823,0.8627646,0.8569632,0.8496548,0.8448075,0.8374893,0.83327603,0.82820207,0.8241365,0.81615484,0.78194547,0.744238",1,1,0,0,1,0
1405630409737397_1800798676887233,https://www.facebook.com/1405630409737397_1800798676887233,16/07/2017 1:00,"Slightly more dangerous, but more entertaining.","before fidget spinners
there were these...","before fidget spinners
there were these...",a screenshot of a video game on a table,"balance,horizontal,nature,growth,vertical,outdoors,people,illustration,bright,motion,disjunct,image,abstract,little,symbol,woman,art,flora,rope,decoration","0.9468584,0.9465082,0.93107295,0.9008565,0.8876886,0.87607765,0.8644093,0.8558287,0.84588337,0.83796304,0.82435656,0.8019929,0.7896849,0.77580535,0.76671755,0.7658311,0.76334834,0.75927067,0.7504883,0.75035846",1,0,1,1,1,26
1405630409737397_1800253526941748,https://www.facebook.com/1405630409737397_1800253526941748,14/07/2017 0:00,Never forget.,"before hot dog snapchat filter
there was ugly betty","before hot dog snapchat filter
there was ugly betty",a screenshot of a cell phone screen with text,"people,horizontal,woman,illustration,man,adult,child,fun,variation,business,indoors,vertical,text,human,communication,option,creativity,shopping,collection,education","0.9648987,0.93662477,0.93303937,0.92455333,0.9175793,0.8978288,0.8736886,0.8399409,0.81299496,0.7943131,0.77589715,0.76667875,0.7634913,0.73270106,0.7299498,0.71561605,0.69507617,0.69015324,0.68386793,0.6742466",0,1,0,,,
1405630409737397_1818787145088386,https://www.facebook.com/1405630409737397_1818787145088386,19/08/2017 23:00,The OG.,"before La Rosa de
Guadalupe, there was
Mujer, Casos de la
Vida Real","before La Rosa de
Guadalupe, there was
Mujer, Casos de la
Vida Real",a close up of Silvia Pinal,"people,woman,business,adult,text,education,internet,creativity,horizontal,portrait,desktop,young,nature,outdoors,fashion,cute,illustration,summer,person,retro","0.95902526,0.9581151,0.9284023,0.9066158,0.8986393,0.89797395,0.8606539,0.848909,0.8454547,0.8441427,0.84358525,0.8424556,0.8035768,0.7970712,0.7855495,0.785126,0.782326,0.7800032,0.7757778,0.7752192",0,1,0,,,
1405630409737397_1659775317656237,https://www.facebook.com/1405630409737397_1659775317656237,13/10/2016 17:00,So extra.,before spotify there was...,before spotify there was...,a bunch of bananas,"business,desktop,horizontal,no person,illustration,symbol,variation,design,pattern,paper,collection,abstract,art,sale,text,market,option,color,industry,travel","0.8980959,0.89768505,0.89594173,0.873225,0.82782793,0.81461155,0.81371844,0.79874384,0.7986927,0.7941146,0.7843275,0.7784916,0.7691951,0.7573961,0.75712955,0.75603396,0.7523434,0.7360104,0.7308779,0.7223953",0,1,0,,,
1405630409737397_1645203749113394,https://www.facebook.com/1405630409737397_1645203749113394,10/09/2016 15:00,My mom still has this.,"before vicks there
wasÖ
Pomada De
ARNICA","before vicks there
wasÖ
Pomada De
ARNICA",a close up of a tooth brush,"container,jar,medicine,can,label,lid,food,packaging,glass,drink,bottle,health,illustration,freshness,vertical,merchandise,horizontal,illness,refreshment,option","0.994822,0.97800565,0.9433627,0.941317,0.92775893,0.9274531,0.926288,0.91534865,0.905104,0.90215623,0.89781624,0.8794223,0.877252,0.8635766,0.85464203,0.85377717,0.8534875,0.8268672,0.82464445,0.8236209",1,1,0,0,1,0
1405630409737397_1664939913806444,https://www.facebook.com/1405630409737397_1664939913806444,23/10/2016 20:00,Yep.,"before vicks there
wasÖ
Pomada De
ARNICA","before vicks there
wasÖ
Pomada De
ARNICA",a close up of a tooth brush,"container,jar,can,medicine,food,label,lid,packaging,glass,drink,bottle,illustration,health,freshness,vertical,horizontal,merchandise,indoors,refreshment,option","0.99445534,0.9781421,0.940119,0.9372141,0.92652076,0.92558634,0.9252107,0.90679264,0.90522164,0.90464485,0.89804876,0.8748799,0.8724181,0.8660934,0.85715234,0.8535836,0.8428166,0.8246865,0.82309854,0.81677604",1,0,1,1,1,43
1405630409737397_1809338389366595,https://www.facebook.com/1405630409737397_1809338389366595,31/07/2017 17:00,It's who I am.,"being a chismosa is
in my blood","being a chismosa is
in my blood",a close up of a flower,"illustration,desktop,graphic,abstract,design,art,element,vector,text,business,disjunct,symbol,pattern,conceptual,decoration,color,no person,wallpaper,science,image","0.98060155,0.977376,0.97483176,0.96389794,0.9619857,0.93408895,0.92686725,0.92539835,0.92068356,0.9178125,0.90653443,0.9053426,0.8960396,0.8875042,0.882949,0.8824903,0.8803669,0.8599536,0.85276765,0.8502108",0,1,0,,,
1405630409737397_1679693985664370,https://www.facebook.com/1405630409737397_1679693985664370,22/11/2016 12:00,Who wore it best?,"bella thorne showed up to
the AMAs looking like lime
hot cheetos","bella thorne showed up to
the AMAs looking like lime
hot cheetos",a woman holding a cell phone,"woman,people,shopping,isolated,young,desktop,fashion,person,paper,portrait,sale,business,sign,girl,symbol,shop,attractive,joy,happiness,flag","0.97132957,0.89861155,0.8975996,0.8909426,0.8735235,0.87215394,0.87212735,0.8599401,0.85080796,0.849307,0.83668286,0.8344959,0.8255472,0.82070446,0.79871464,0.7931956,0.7915118,0.7882328,0.78094274,0.7777057",0,1,0,,,
1405630409737397_1675917496042019,https://www.facebook.com/1405630409737397_1675917496042019,13/11/2016 18:16,Omg his smile. :heart:,"Bernie reacting to his own
meme is everything","Bernie reacting to his own
meme is everything",Bernie Sanders et al. on a cell phone,"man,people,horizontal,adult,woman,indoors,togetherness,business,happiness,portrait,friendship,looking,communication,cheerful,headshot,couple,education,elderly,teacher,family","0.9908091,0.98989964,0.98882306,0.98801327,0.98202974,0.9697006,0.9394482,0.93732417,0.9034541,0.8873776,0.884485,0.87232786,0.86011875,0.8598517,0.8544894,0.85435426,0.8384408,0.8366995,0.8186685,0.76338995",0,1,0,,,
1405630409737397_1703494333284335,https://www.facebook.com/1405630409737397_1703494333284335,5/01/2017 21:00,:clap:,"berrinchuda pero
bien chula","berrinchuda pero
bien chula",a bird sits on the tracks,"text,illustration,business,desktop,education,graphic,abstract,disjunct,conceptual,science,facts,symbol,design,research,typographic,school,designing,no person,vector,internet","0.9744702,0.9652433,0.96154684,0.9550838,0.95465386,0.9426997,0.9335318,0.93137264,0.9209411,0.9134135,0.9108456,0.9063492,0.8878442,0.88004255,0.8767809,0.87252563,0.8653785,0.83850545,0.83737785,0.83183783",1,1,0,0,2,0
1405630409737397_1728948974072204,https://www.facebook.com/1405630409737397_1728948974072204,26/02/2017 16:00,:clap:,"berrinchuda pero
bien chula","berrinchuda pero
bien chula",a bird sits on the tracks,"text,illustration,business,desktop,education,graphic,abstract,disjunct,conceptual,science,facts,symbol,design,research,typographic,school,designing,no person,internet,vector","0.97495794,0.9644543,0.9618105,0.95490587,0.9546219,0.94319946,0.93250966,0.9310311,0.92243505,0.91344744,0.91078717,0.9062159,0.88630486,0.8804003,0.876427,0.8716444,0.86718804,0.83789283,0.8328279,0.831267",1,0,1,1,2,52
1405630409737397_1803832263250541,https://www.facebook.com/1405630409737397_1803832263250541,24/07/2017 8:00,:clap:,"berrinchuda pero
bien chula","berrinchuda pero
bien chula",a close up of a flower,"illustration,business,graphic,desktop,text,abstract,design,symbol,conceptual,internet,designing,element,disjunct,facts,education,vector,technology,company,no person,science","0.9766677,0.97371,0.96993023,0.9670369,0.965465,0.95695126,0.9439264,0.9256743,0.91642344,0.9042953,0.8925919,0.8919617,0.8819625,0.8697077,0.864341,0.8488048,0.8486676,0.8434582,0.8292997,0.82880926",1,0,1,2,2,148
1405630409737397_1771335083166926,https://www.facebook.com/1405630409737397_1771335083166926,17/05/2017 20:00,I'm the emoji queen.,"besides english and spanish, do you
communicate in any other languages?
me: in emoji","besides english and spanish, do you
communicate in any other languages?
me: in emoji",a close up of a person holding a cell phone,"business,paper,horizontal,adult,hand,people,writing,document,woman,laptop,office,technology,data,communication,composition,internet,text,touch,man,computer","0.97212744,0.96484995,0.948441,0.91498476,0.9107653,0.90643954,0.89336634,0.8932005,0.89277536,0.88230443,0.8810719,0.8739071,0.8708111,0.8627333,0.83480906,0.8264755,0.8253779,0.82100326,0.8202243,0.8193146",1,1,0,0,1,0
1405630409737397_1786308995002868,https://www.facebook.com/1405630409737397_1786308995002868,17/06/2017 6:00,I'm the emoji queen.,"besides english and spanish, do you
communicate in any other languages?
me: in emoji","besides english and spanish, do you
communicate in any other languages?
me: in emoji",a close up of a person holding a cell phone,"business,paper,horizontal,adult,hand,people,writing,document,woman,office,laptop,technology,data,communication,composition,text,internet,man,touch,computer","0.9719318,0.9652289,0.9470257,0.9140855,0.9109429,0.90546596,0.89391804,0.8938357,0.8920094,0.8808477,0.88079643,0.8726331,0.8705727,0.86084914,0.8347988,0.82668614,0.82511675,0.820976,0.8202183,0.81827736",1,0,1,1,1,30
1405630409737397_1802257896741311,https://www.facebook.com/1405630409737397_1802257896741311,18/07/2017 1:00,Me and my bff.,"BEST FLANS 
FOREVER","BEST FLANS 
FOREVER",a close up of food,"love,cute,illustration,fun,vector,funny,greeting,celebration,sketch,birthday,romance,no person,child,humor,card,design,gift,toy,couple,Christmas","0.97421116,0.97024214,0.9683454,0.9655097,0.95979357,0.95346993,0.9420028,0.9375985,0.9367961,0.93613535,0.9275764,0.86870974,0.8533452,0.84943616,0.8493008,0.8314491,0.82612354,0.8180396,0.8045714,0.8018513",0,1,0,,,
1405630409737397_1643961479237621,https://www.facebook.com/1405630409737397_1643961479237621,8/09/2016 0:00,Me and my best friend.,"best friend dates are
the best","best friend dates are
the best",a woman sitting at a table eating food,"family,woman,child,love,fun,young,people,indoors,girl,sit,friendship,togetherness,cute,two,man,pretty,lifestyle,joy,horizontal,couple","0.9862883,0.98518276,0.9768307,0.97370934,0.9658583,0.9606143,0.9597009,0.9569427,0.9551406,0.9517008,0.9489337,0.94893026,0.9463649,0.93879503,0.9384426,0.9295814,0.9273729,0.9220706,0.91938686,0.91150224",1,1,0,0,2,0
1405630409737397_1676051076028661,https://www.facebook.com/1405630409737397_1676051076028661,14/11/2016 1:26,Me and my best friend.,"best friend dates are
the best","best friend dates are
the best",a little girl that is eating some food,"woman,family,child,love,fun,young,people,indoors,girl,friendship,sit,togetherness,cute,man,two,pretty,lifestyle,horizontal,joy,couple","0.98558164,0.9837736,0.96994156,0.9693575,0.96161616,0.9607241,0.9596542,0.9548594,0.95088494,0.94451,0.943339,0.9424102,0.9380599,0.93557835,0.9310906,0.9298419,0.9197176,0.9179672,0.9148576,0.904006",1,0,1,1,2,67
1405630409737397_1689460394687729,https://www.facebook.com/1405630409737397_1689460394687729,10/12/2016 16:00,Aguas frescas en bolsitas. <3,"best friend dates are
the best","best friend dates are
the best",a group of people standing next to a woman,"togetherness,woman,adult,people,man,horizontal,happiness,friendship,cheerful,bonding,couple,enjoyment,outdoors,child,communication,sit,side view,love,indoors,portrait","0.98980856,0.9898074,0.9876434,0.98687166,0.9853649,0.9837991,0.97686553,0.97269166,0.96210945,0.94583595,0.94516915,0.9377887,0.93300784,0.92771554,0.92640805,0.9237863,0.90404904,0.8958977,0.8826866,0.8682756",1,0,1,2,2,27
1405630409737397_1616414251992344,https://www.facebook.com/1405630409737397_1616414251992344,7/07/2016 9:00,Inspirational af.,"best senior quote
in the yearbook
VICTOR BANUELOS
Ponte las pilas -Mom","best senior quote
in the yearbook
VICTOR BANUELOS
Ponte las pilas -Mom",a man is holding a sign,"people,portrait,horizontal,adult,vertical,headshot,business,man,indoors,illustration,communication,technology,bill,desktop,education,presentation,content,blank,child,internet","0.9906877,0.98737234,0.9788945,0.97566026,0.96691465,0.94916165,0.94902915,0.94768155,0.93448293,0.89736664,0.89354694,0.8895469,0.8807905,0.8797921,0.8769716,0.8749804,0.86050487,0.8458432,0.84176725,0.8354397",0,1,0,,,
1405630409737397_1508373649463072,https://www.facebook.com/1405630409737397_1508373649463072,1/11/2015 11:01,"Am I right or am I RIGHT?!

(via mexicansolutions / Instagram)",better than chipotle any day,better than chipotle any day,several different types of food,"food,meal,cooking,dinner,plate,restaurant,desktop,delicious,lunch,epicure,dish,tasty,collage,bread,cuisine,healthy,meat,diet,tray,no person","0.99296486,0.9585711,0.94386655,0.9403529,0.9322278,0.9283563,0.9270308,0.9185326,0.9135508,0.9072211,0.9056891,0.89716166,0.8947663,0.8940524,0.8862771,0.8827866,0.8766532,0.873178,0.86646426,0.8649188",0,1,0,,,
1405630409737397_1587330808234022,https://www.facebook.com/1405630409737397_1587330808234022,28/04/2016 22:00,"Lemonade is cool, but I'm all about those aguas frescas.","beyoncÈ me
LEMONADE","beyoncÈ me
LEMONADE",a cat laying on a desk,"horizontal,basket,people,nature,outdoors,market,food,adult,animal,variation,square,indoors,container,season,man,woman,business,child,illustration,abundance","0.9766631,0.94327164,0.9371732,0.90452904,0.90364647,0.8733787,0.8719982,0.8546159,0.8353611,0.79336447,0.7785442,0.7623403,0.7608387,0.74790305,0.74764335,0.73637426,0.73551714,0.72247475,0.69233763,0.6756407",0,1,0,,,
1405630409737397_1800659866901114,https://www.facebook.com/1405630409737397_1800659866901114,14/07/2017 15:00,This is too much lol.,"Beyonce's baby presentation
vs my mom's baby
presentation","Beyonce's baby presentation
vs my mom's baby
presentation",a girl posing for a photo,"child,people,woman,girl,family,dress,portrait,illustration,nature,happiness,baby,beautiful,fun,art,cheerful,adult,outdoors,horizontal,smile,retro","0.9862168,0.9816843,0.970855,0.94625723,0.921672,0.92130077,0.9162711,0.9154078,0.90525997,0.8989657,0.88574684,0.87840486,0.872332,0.87218183,0.8632041,0.85968304,0.8527031,0.85113,0.84773695,0.8433512",0,1,0,,,
1405630409737397_1587199104913859,https://www.facebook.com/1405630409737397_1587199104913859,29/04/2016 9:00,Big everything.,"big hair
big rings
big burritos","big hair
big rings
big burritos",a bird perched on top of a surfboard,"text,business,desktop,symbol,abstract,illustration,conceptual,education,graphic,disjunct,typographic,internet,designing,achievement,sign,cloud,facts,success,design,school","0.9831354,0.9660937,0.94076633,0.93852764,0.9259342,0.9240913,0.9222802,0.90796185,0.90566707,0.90296173,0.8778516,0.8519089,0.8512217,0.84128755,0.83034897,0.8269599,0.8158119,0.81430364,0.8040868,0.77603257",0,1,0,,,
1405630409737397_1726963820937386,https://www.facebook.com/1405630409737397_1726963820937386,20/02/2017 18:00,Bikinis are overrated.,"bikini season is coming
me:","bikini season is coming
me:",a woman holding a hair brush,"people,woman,young,health,adult,person,fun,girl,mouth,joy,adolescent,portrait,isolated,drink,cheerful,pretty,lifestyle,beautiful,nutrition,cute","0.97436714,0.97376716,0.9354248,0.9300897,0.9262577,0.9229137,0.8760916,0.86961555,0.865378,0.85034025,0.8501857,0.84427106,0.83506083,0.8322748,0.8211459,0.8174707,0.80915123,0.80627763,0.8048196,0.7997942",0,1,0,,,
1405630409737397_1551509138482856,https://www.facebook.com/1405630409737397_1551509138482856,9/02/2016 14:00,I have better chances with the elotero.,"bikini season is just
around the corner.
unfortunately, so is
the elotero.","bikini season is just
around the corner.
unfortunately, so is
the elotero.",two men in suits and ties,"text,abstract,desktop,illustration,business,graphic,education,typographic,conceptual,symbol,disjunct,research,science,internet,design,school,facts,cloud,designing,company","0.9856234,0.95310605,0.9387014,0.93639946,0.9317094,0.92447054,0.9170821,0.90515435,0.9044165,0.86383533,0.8620868,0.8602681,0.8588836,0.83968353,0.833675,0.83097714,0.8259764,0.81916595,0.78340673,0.7748443",0,1,0,,,
